pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,petal_loc,location
M05268,5,122,48,2021-04-03 23:44:42.005009+00:00,can13,3.00177147088664,3.12654948442132,163.492376278742,95.7329500874103,86.4219184372961,36.0008623589107,392.722895351292,188.990956668665,1.0,0.341,85.0,88.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1122
M05361,3,32,133,2021-04-03 23:44:42.023011+00:00,can11,2.9025098195446,3.0066705579585,121.916945542358,5.16032942750297,102.780466307332,-1.81469670131423,391.588902961595,191.187791408415,0.322,1.0,123.0,126.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.322, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3032
M05362,3,115,213,2021-04-03 23:44:42.023011+00:00,can13,2.79912119434435,2.83910682754671,200.046763648123,32.2555131375043,41.5533944010851,30.3431017138421,391.3574299289,190.959253666217,1.0,0.44,133.0,135.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.44, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3115
M05363,7,265,62,2021-04-03 23:44:42.030318+00:00,can23,2.60204538378843,2.60000058433299,278.198326262603,77.4699553701687,-67.4143175723228,39.5449310357667,391.333570296743,191.660927742904,1.0,0.283,106.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8265
M05376,3,465,209,2021-04-03 23:44:42.023011+00:00,can17,3.38168759211149,3.49999999999603,388.80471622953,68.4163699612713,53.7143710878613,35.121262740651,391.495807259232,187.013999976504,1.0,0.37,139.0,141.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.37}",True,False,3,3465
M05398,5,273,46,2021-04-03 23:44:42.005009+00:00,can12,3.14164760407413,3.0407823790419,236.588173982606,149.739227374072,116.650309346928,0.213363129229009,393.491474394019,189.288278455037,0.266666667,1.0,93.0,97.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.26666666699999997, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1273
M05445,5,72,77,2021-04-03 23:44:42.005009+00:00,can13,2.99684376151611,3.05690996550413,168.84475504332,14.2591795383741,174.568731063575,-2.98331023063037,392.308816616811,191.571894168093,0.2,1.0,111.0,115.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.2, 'CLASSIFIED_AS_RETRACTED': True}",True,False,1,1072
M05453,7,234,63,2021-04-03 23:44:42.030318+00:00,can12,2.76322484216895,2.75223805426178,241.689135976262,104.660219977642,-158.927810412336,27.5933043390592,392.374390739202,196.165216010682,1.0,0.462,109.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8234
M05461,7,256,63,2021-04-03 23:44:42.030318+00:00,can12,3.08392881478419,3.11195214634309,226.180409560289,149.884666690482,-103.694785237092,30.9848001251255,390.223085151545,193.55290011082,1.0,0.55,187.0,193.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.55}",True,False,8,8256
M05471,7,401,62,2021-04-03 23:44:42.030318+00:00,can17,2.94467421525465,3.053094197883,356.921660446118,68.3605252647031,-11.9458840759243,0.917706970152949,391.586773440158,191.518751752527,0.374666667,1.0,103.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.374666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8401
M05499,8,98,63,2021-04-03 23:44:42.016878+00:00,can11,2.99685436233731,3.10457804209288,152.996097269694,77.6886009958582,16.2414027256662,32.3168128898099,392.327608514435,189.260311650479,1.0,0.457,89.0,92.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,4,4098
M05506,7,399,62,2021-04-03 23:44:42.030318+00:00,can17,3.11288529924889,3.17786100859981,367.466713294723,50.3732926028725,-67.7233958187837,18.8816361917399,394.482381988046,192.417093533876,1.0,0.72,103.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.72, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8399
M05508,7,464,62,2021-04-03 23:44:42.030318+00:00,can17,3.21291977493221,3.29746348917694,394.058669047932,59.4380301139371,-56.9035919928818,21.150337847623,392.457472531121,187.73120563248,1.0,0.5,103.0,106.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.5, 'CLASSIFIED_AS_RETRACTED': True}",True,False,8,8464
M05509,7,444,78,2021-04-03 23:44:42.030318+00:00,can17,2.97583465480529,3.01854774733,383.449833024159,59.3703170557435,-125.271220373805,-2.74357513523766,392.004923194858,190.892929919899,1.0,0.41,118.0,120.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.41}",True,False,8,8444
M05530,3,126,200,2021-04-03 23:44:42.023011+00:00,can12,2.98947203818142,3.03795767953864,215.69549007034,23.2132198490368,-85.880494796116,-0.734251140156658,393.753064437603,190.950762994107,0.350666667,1.0,138.0,140.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.35066666700000004, 'CLASSIFIED_AS_RETRACTED': True}",True,False,3,3126
M05612,6,337,65,2021-04-03 23:44:42.015915+00:00,can15,2.962450857639,2.98392556506032,335.849119352079,50.2053072911848,-87.4507502382652,1.02285634289277,392.379400515301,191.68298434046,0.239666667,1.0,115.0,118.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.239666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2337
M05684,6,66,72,2021-04-03 23:44:42.015915+00:00,can11,3.00445434950858,3.02477568539177,142.801888816482,41.4703571392638,-39.4684988339884,-3.12900181606544,393.850620641934,188.5695833067,1.0,0.54,159.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.54}",True,False,2,2066
M05703,4,307,36,2021-04-03 23:44:42.168718+00:00,can22,3.10223758620991,3.13484974712981,267.832305669324,131.699776888247,-117.305418383566,-4.85364598428512,391.587221672205,189.759127475662,0.480333333,1.0,140.0,143.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.480333333}",True,False,0,307
M05743,11,274,91,2021-04-03 23:44:42.000771+00:00,can12,2.92938153252189,2.96133514130423,231.405633098004,158.91814344685,-160.468169740862,-2.73724393513488,393.452422943126,190.106374433797,1.0,0.63,169.0,171.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.63, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6274
M05836,6,142,63,2021-04-03 23:44:42.015915+00:00,can13,2.92503010501106,3.01782564471602,205.18044184938,59.5135462116278,-28.9435337374314,0.540037383958946,393.974052114715,187.939634339091,0.448666667,1.0,66.0,69.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.448666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2142
M05862,4,226,37,2021-04-03 23:44:42.168718+00:00,can23,3.12069138819122,3.09249142969175,283.439947636653,32.3642884475218,-149.089786910612,24.1027368961111,389.212743436023,186.938622546647,1.0,0.482,92.0,95.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,0,226
M05888,4,23,37,2021-04-03 23:44:42.168718+00:00,can10,3.0940962388878,3.15684578577846,90.6676779410403,23.2937171068612,60.5662424328639,30.8735179865722,394.759834335265,192.3837820372,1.0,0.385,145.0,148.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,0,23
M05928,4,145,36,2021-04-03 23:44:42.168718+00:00,can13,2.93149946917594,3.00065956721714,189.51631723017,86.6979963068523,-17.8903703645805,-0.137857427533163,391.025884265184,189.540698693778,0.518666667,1.0,148.0,151.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.5186666670000001}",True,False,0,145
M05952,6,405,61,2021-04-03 23:44:42.015915+00:00,can15,2.89698063634517,2.99426278249917,336.002522095456,104.528534621715,-38.3902354684134,-1.68604098062735,393.869025596751,189.924742746194,0.466666667,1.0,115.0,118.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.46666666700000003, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2405
M05961,6,394,62,2021-04-03 23:44:42.015915+00:00,can17,2.9679338050683,3.05715409929229,393.949611443268,5.46764443581338,-165.488483672826,1.41944909909199,392.650875093309,188.286197658964,0.281,1.0,116.0,119.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.281, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2394
M05977,4,477,37,2021-04-03 23:44:42.168718+00:00,can14,2.61294920130119,2.60033171873708,325.833744294616,176.901043200278,71.2409415098129,33.9455579753063,391.981464090385,188.502976448131,1.0,0.466,95.0,98.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True}",True,False,0,477
M06137,4,20,67,2021-04-03 23:44:42.168718+00:00,can10,3.04291906137282,3.03825802378969,69.8218076642143,41.38633726002,-162.642780233844,-3.04901558327643,393.410922571811,188.352570762937,1.0,0.62,159.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.62}",True,False,0,20
M06167,4,351,37,2021-04-03 23:44:42.168718+00:00,can22,3.12459698007995,3.20161491492412,262.756872733917,176.89195737958,-96.8544551284234,24.3887672632379,392.694137738994,190.846195712657,1.0,0.55,141.0,144.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.55}",True,False,0,351
M06410,6,308,74,2021-04-03 23:44:42.015915+00:00,can22,2.95720065492143,2.97624978173776,262.73022007979,140.676917362724,-91.7508384575611,0.607340911544469,393.498656221866,189.933312781,0.368333333,1.0,116.0,119.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.368333333, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2308
M06460,6,523,55,2021-04-03 23:44:42.015915+00:00,can14,2.93865351859526,3.02434567490894,362.885658352881,167.777575303717,-102.095371557698,21.8473484422111,392.034939192829,189.769634310419,1.0,0.53,112.0,115.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.53, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2523
M06612,4,253,70,2021-04-03 23:44:42.168718+00:00,can12,2.91264097775021,2.95649080091911,241.651590384778,122.822536335507,-175.23241353869,-0.257296887217222,390.235389308838,191.043423368553,0.318333333,1.0,150.0,153.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.318333333}",True,False,0,253
M06663,11,233,82,2021-04-03 23:44:42.000771+00:00,can12,3.09977677636243,3.16459522185465,246.902959397235,95.653003966787,-16.3166751140975,27.8087228702897,391.951602005858,190.920389093218,1.0,0.598,144.0,146.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6233
M06683,4,526,36,2021-04-03 23:44:42.168718+00:00,can14,3.00139949375861,3.13558686604637,347.18098088841,195.075073770354,-114.241606995942,16.7239662891936,390.710157887111,187.39951494202,1.0,0.68,145.0,148.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.68}",True,False,0,526
M06685,11,107,82,2021-04-03 23:44:42.000771+00:00,can13,2.97861153526488,3.00099236296612,173.896914910002,59.5821647491833,100.338559453516,19.6342787834688,391.744003241089,188.575149124897,1.0,0.85,148.0,150.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.85, 'CLASSIFIED_AS_RETRACTED': True}",True,False,6,6107
M06723,6,306,76,2021-04-03 23:44:42.015915+00:00,can22,3.06559536032467,3.11343209037734,273.110018261227,122.627756513786,-41.6541896652329,0.40579081740114,392.079693201327,191.238653969691,0.409,1.0,119.0,122.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.409, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2306
M06748,6,305,71,2021-04-03 23:44:42.015915+00:00,can22,3.00281560307812,3.03686250960504,278.263183005461,113.546413063962,159.895596749951,-3.36588780112942,391.122226350256,190.164167341772,1.0,0.7,130.0,133.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.7}",True,False,2,2305
M06757,10,250,66,2021-04-03 23:44:42.168580+00:00,can23,3.0813759751908,3.04229373701649,257.347993177104,95.5756124391768,41.2321078673706,-0.863579059382033,393.20214408609,189.089910643097,0.627333333,1.0,156.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.6273333329999999, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5250
M06812,6,46,61,2021-04-03 23:44:42.015915+00:00,can11,2.90398376334632,3.0009557496135,142.795004870531,5.21163357955211,122.545036469239,25.5959494973515,391.903628055326,189.810336722969,1.0,0.55,120.0,122.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_P': 0.55, 'CLASSIFIED_AS_RETRACTED': True}",True,False,2,2046
M06818,10,525,52,2021-04-03 23:44:42.168580+00:00,can14,2.96477613624839,3.09171474023168,352.40815017205,186.010896483932,134.353411951755,0.296008435484312,391.937553974964,188.666166770354,0.439333333,1.0,177.0,178.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'GEAR_CALIB_T': 0.439333333, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5525
M06848,10,39,77,2021-04-03 23:44:42.168580+00:00,can11,3.13894052703688,3.2872646362635,132.368960233002,5.21421854340635,67.9971552554993,-0.097553872876901,393.060451583101,189.2372678162,0.424666667,1.0,182.0,184.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.42466666700000005, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5039
M06861,10,151,87,2021-04-03 23:44:42.168580+00:00,can12,3.04053866845737,3.12692689265539,236.543937819179,23.2894043017069,-122.070666282208,-1.60163121793869,391.861370018336,186.63975093016,0.393,1.0,165.0,167.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.39299999999999996, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5151
M06874,10,243,66,2021-04-03 23:44:42.168580+00:00,can23,2.90108337669523,3.00741283620276,293.948996125383,32.3710133387776,94.1282206052397,-1.00359175701396,393.104303865395,189.911079267821,0.289666667,1.0,156.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,True,kpno,"Push for reasonable scale factors and using these devices before 1% survey; set_calibrations.py; user KF; comment New scale factors to enable use during night time observations; input_file ../set_calibrations_tp_scales_20210402.csv; archive_ref DESI-6131; params {'DEVICE_CLASSIFIED_NONFUNCTIONAL': False, 'CTRL_ENABLED': True, 'GEAR_CALIB_T': 0.289666667, 'CLASSIFIED_AS_RETRACTED': True}",True,False,5,5243
