pos_id,petal_id,device_loc,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,zeno_motor_p,sz_cw_p,sz_ccw_p,zeno_motor_t,sz_cw_t,sz_ccw_t
M04341,2,265,51,2023-05-03 17:29:41.500507+00:00,can40,2.9536,3.0741,278.1941,77.4122,-127.987437593595,0.641141329331013,391.044094199842,189.497783243838,1.0,1.0,778.0,778.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04435,2,322,53,2023-05-03 17:29:41.500507+00:00,can40,2.985,3.0895,299.1607,95.5382,-125.766452192023,-0.374952844274328,390.729194410947,187.906704836155,1.0,1.0,803.0,805.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02620,2,259,57,2023-05-03 17:29:41.500507+00:00,can43,3.0151,3.157,309.6336,23.2803,116.067235893396,-0.718740946322427,391.876189023764,187.499312685317,1.0,1.0,764.0,764.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02811,2,293,63,2023-05-03 17:29:41.500507+00:00,can43,3.0012,3.0741,341.0768,5.2319,-104.744931880988,3.15530767764582,390.730810535257,191.999019759321,1.0,1.0,768.0,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02825,2,278,53,2023-05-03 17:29:41.500507+00:00,can43,2.9164,3.0738,314.8608,32.342,25.5508641862119,0.986862143818724,392.52095241075,192.102885431371,1.0,1.0,764.0,764.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02881,2,223,53,2023-05-03 17:29:41.500507+00:00,can43,3.0114,3.0878,299.1923,5.2549,128.228803408273,0.0858495897175438,391.933951519708,190.053253723921,1.0,1.0,768.0,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02918,2,260,56,2023-05-03 17:29:41.500507+00:00,can43,2.96,3.1027,304.3925,32.3251,-8.54333579631589,1.88082716911899,392.120071980122,190.012348554953,1.0,1.0,778.0,780.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02933,2,240,53,2023-05-03 17:29:41.500507+00:00,can43,2.9705,3.0572,309.6435,5.2503,-62.3612890099014,0.485726866127142,392.783892131645,190.627615058466,1.0,1.0,787.0,789.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03158,2,258,55,2023-05-03 17:29:41.500507+00:00,can43,2.9639,3.0674,314.8949,14.2135,-106.012180783041,0.22561294581482,393.587778840781,190.404264809709,1.0,1.0,768.0,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03258,2,277,51,2023-05-03 17:29:41.500507+00:00,can43,2.8872,3.0854,320.1073,23.2939,-76.6182046515306,8.00197785917618,391.637019844747,190.541056910677,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03428,2,298,55,2023-05-03 17:29:41.500507+00:00,can43,3.0166,3.0632,314.8517,50.3787,42.9047438517949,2.17854435013911,393.02992632109,192.215050344861,1.0,1.0,770.0,769.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03447,2,280,55,2023-05-03 17:29:41.500507+00:00,can43,3.0457,3.0255,304.3806,50.4081,173.267074648971,0.588922518965975,390.946900871418,194.666674842008,1.0,1.0,764.0,764.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03668,2,241,98,2023-05-03 17:29:41.500507+00:00,can43,2.9881,3.0685,304.4119,14.2499,-85.5601979888143,-1.3903863018266,393.427110420825,193.1502177032,1.0,1.0,885.0,888.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03693,2,279,56,2023-05-03 17:29:41.500507+00:00,can43,2.9913,3.0238,309.6225,41.3296,7.847321313084,0.273021443012724,392.086433040473,190.87884078283,1.0,1.0,764.0,764.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03694,2,275,66,2023-05-03 17:29:41.500507+00:00,can43,3.0581,3.0624,330.5966,5.2777,-41.4593320227781,-0.908283394721256,393.601955382748,190.379808351325,1.0,1.0,768.0,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03886,2,297,51,2023-05-03 17:29:41.500507+00:00,can43,2.9265,3.0899,320.0918,41.3838,-118.410458389521,4.70905604365193,390.857092587122,190.150526105103,1.0,1.0,799.0,803.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M01884,2,409,53,2023-05-03 17:29:41.500507+00:00,can45,3.0402,3.0815,315.0096,140.6237,58.1059153653562,-2.98791136708817,392.561317999573,189.260140528237,1.0,1.0,779.0,779.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02957,2,387,57,2023-05-03 17:29:41.500507+00:00,can45,2.981,3.0554,309.7319,131.5663,-5.06206404471715,2.09474668465023,388.43398989397,190.700868569676,1.0,1.0,808.0,812.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02964,2,408,51,2023-05-03 17:29:41.500507+00:00,can45,3.0117,3.0606,320.2181,131.5824,-146.824705842902,1.53220870579272,390.734435266176,191.465375399171,1.0,1.0,808.0,812.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03024,2,364,84,2023-05-03 17:29:41.500507+00:00,can45,2.9722,3.071,309.7283,113.5598,-173.973618323272,-0.096884312793236,390.016895945194,191.625706894506,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03085,2,385,60,2023-05-03 17:29:41.500507+00:00,can45,3.1176,3.0478,320.1635,113.5155,80.8829199558326,-0.0773352034685206,389.985710536439,193.219805775289,1.0,1.0,695.0,696.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03096,2,452,51,2023-05-03 17:29:41.500507+00:00,can45,2.9785,3.0686,341.3395,131.5869,-2.33434674642081,3.35581784877695,390.093998725086,194.37901187334,1.0,1.0,796.0,798.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03185,2,430,51,2023-05-03 17:29:41.500507+00:00,can45,2.9754,3.0211,330.7646,131.5873,92.0951053374233,0.864172593041439,390.566902979648,191.892729082334,1.0,1.0,784.0,785.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03288,2,406,51,2023-05-03 17:29:41.500507+00:00,can45,3.0292,3.0918,330.6988,113.5218,143.133909393767,-0.630111935301558,393.221251754607,192.242018641713,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03407,2,363,51,2023-05-03 17:29:41.500507+00:00,can45,2.9639,3.042,314.8902,104.4909,-18.2889038254498,1.18965684905163,392.646674249213,189.917386785726,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03408,2,471,93,2023-05-03 17:29:41.500507+00:00,can45,2.9703,2.9674,357.1822,122.5756,123.343981092069,3.68752096100178,393.075180630012,193.739631001601,1.0,1.0,773.0,774.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03418,2,428,80,2023-05-03 17:29:41.500507+00:00,can45,3.041,3.0339,341.2064,113.5426,133.398947796247,3.59994687786417,390.660405981508,194.165510568864,1.0,1.0,673.0,673.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03427,2,384,94,2023-05-03 17:29:41.500507+00:00,can45,2.9808,2.9834,325.4179,104.4731,-101.963344704821,2.47091327401361,392.916901458361,193.501529307845,1.0,1.0,771.0,769.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03434,2,472,51,2023-05-03 17:29:41.500507+00:00,can45,2.8482,3.0939,351.9213,131.5708,94.6984037308606,2.84971572731254,392.551996719303,192.21747542541,1.0,1.0,778.0,778.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03435,2,386,51,2023-05-03 17:29:41.500507+00:00,can45,2.9587,3.0461,314.9461,122.5467,87.502822320794,3.17515404773376,391.713187986648,192.122894000726,1.0,1.0,785.0,786.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03465,2,343,53,2023-05-03 17:29:41.500507+00:00,can45,2.9982,3.0351,304.4211,104.497,25.6753953773074,2.37081851042733,392.248744101311,190.348758358676,1.0,1.0,749.0,750.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03467,2,453,51,2023-05-03 17:29:41.500507+00:00,can45,2.9803,3.0783,336.0905,140.5846,119.720605640115,3.76398570700127,392.232949122992,190.919053123274,1.0,1.0,782.0,781.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03510,2,429,92,2023-05-03 17:29:41.500507+00:00,can45,2.9884,3.043,335.9706,122.5511,151.183799674193,1.93471220141453,392.37725727777,190.672513083222,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03511,2,451,59,2023-05-03 17:29:41.500507+00:00,can45,2.9701,2.9546,346.5614,122.5397,-25.5161543416468,2.77725891938228,394.877023548376,190.187484630994,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03585,2,473,69,2023-05-03 17:29:41.500507+00:00,can45,3.1264,3.0101,346.6566,140.6041,45.7027551735448,-6.19563090804904,392.05199070357,186.975552575919,1.0,1.0,781.0,781.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03670,2,491,53,2023-05-03 17:29:41.500507+00:00,can45,2.9768,2.9923,357.2753,140.6702,93.75362036788,2.58515790893084,393.183035977604,192.994722204893,1.0,1.0,788.0,789.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03837,2,431,13,2023-05-03 17:29:41.500507+00:00,can45,2.97975317695566,3.02788546443997,325.571793003005,140.63839468672,0.0,0.0,393.288427395762,189.654806799264,1.0,1.0,83.0,86.0,-1.0,1.0,0.2,5.0,0.05,10.0,False,kpno,Fix formatting of BUS_ID,False,True,,,,,,
M02812,2,76,65,2023-05-03 17:29:41.500507+00:00,can32,2.9983,3.0585,147.8927,50.4698,137.071989491113,-2.17234149336673,392.751875929053,188.74837777945,1.0,1.0,767.0,767.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02815,2,100,59,2023-05-03 17:29:41.500507+00:00,can32,2.9455,3.0609,142.6528,95.7584,157.431050821349,-0.795630978807101,391.131424598258,193.137104251212,1.0,1.0,769.0,769.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02935,2,53,58,2023-05-03 17:29:41.500507+00:00,can32,2.9797,3.1043,106.1738,68.59,139.833989367737,0.0715860918252884,391.204045817446,193.03631216574,1.0,1.0,769.0,769.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03025,2,98,58,2023-05-03 17:29:41.500507+00:00,can32,3.0659,3.0934,153.1226,77.666,-162.559894530276,3.64569329175093,391.345733444035,189.964477746988,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03064,2,37,69,2023-05-03 17:29:41.500507+00:00,can32,2.9888,3.0943,95.8141,50.4208,-134.915120994458,1.17880490324011,390.335233542085,189.045541007276,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03080,2,99,60,2023-05-03 17:29:41.500507+00:00,can32,3.0078,3.091,147.8946,86.7118,20.5562911614887,4.63877932989379,393.315956038331,209.468620582873,1.0,1.0,773.0,774.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03093,2,88,60,2023-05-03 17:29:41.500507+00:00,can32,3.0429,3.0907,142.645,77.6801,-63.1438295361754,1.98502194761689,390.83012016553,189.568881824619,1.0,1.0,784.0,786.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03132,2,79,60,2023-05-03 17:29:41.500507+00:00,can32,2.9963,3.0089,132.2227,77.6666,-74.3647746837366,3.42045419442355,390.863922587511,193.952351550704,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03295,2,69,60,2023-05-03 17:29:41.500507+00:00,can32,2.9665,3.0887,127.0521,68.5971,-144.588559936912,0.164414586879808,391.130419842134,187.075046270718,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03296,2,61,102,2023-05-03 17:29:41.500507+00:00,can32,2.9851,3.0822,116.6094,68.612,-58.4363799045356,-0.768094637010023,392.019112752974,189.210818128986,1.0,1.0,753.0,753.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03334,2,78,91,2023-05-03 17:29:41.500507+00:00,can32,3.0748,3.0382,137.4261,68.6249,-70.0132470753247,-1.40522706887327,388.911561602697,188.206160088548,1.0,1.0,753.0,753.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03422,2,89,60,2023-05-03 17:29:41.500507+00:00,can32,3.0139,3.066,137.4526,86.7097,18.1909039795663,0.426514680923798,391.529661820644,192.494483497155,1.0,1.0,771.0,770.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03748,2,70,58,2023-05-03 17:29:41.500507+00:00,can32,3.0447,3.0689,121.8246,77.6896,-52.6014044868944,-0.664117794467515,391.250747208937,188.256442889291,1.0,1.0,773.0,774.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03808,2,44,67,2023-05-03 17:29:41.500507+00:00,can32,3.0044,3.0091,106.2152,50.4132,-2.48596659218094,1.57247519090828,392.920274701568,190.840491992265,1.0,1.0,764.0,764.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03871,2,111,97,2023-05-03 17:29:41.500507+00:00,can32,3.0279,3.0494,153.0979,95.7192,-116.213939633638,0.454174148831044,391.136122614089,189.247030813342,1.0,1.0,768.0,771.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03939,2,45,63,2023-05-03 17:29:41.500507+00:00,can32,2.999,3.0952,100.9765,59.559,132.194104399593,-2.5328903358111,394.24209462476,188.314082320272,1.0,1.0,765.0,765.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03953,2,87,100,2023-05-03 17:29:41.500507+00:00,can32,2.9776,3.0641,147.8492,68.6343,163.086691733931,-2.97369169319371,392.039288241195,190.611092166327,1.0,1.0,789.0,791.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04325,2,60,58,2023-05-03 17:29:41.500507+00:00,can32,2.9396,3.1013,121.8367,59.5575,-171.497924397496,0.276460333857433,391.665517431082,191.054599039806,1.0,1.0,778.0,778.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04524,2,52,66,2023-05-03 17:29:41.500507+00:00,can32,3.0,3.0383,111.3821,59.5681,-37.3280008992861,1.64452678114424,391.214366075577,190.727438781797,1.0,1.0,766.0,766.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04633,2,51,58,2023-05-03 17:29:41.500507+00:00,can32,3.1068,3.0587,116.658,50.4133,-29.2648619942302,-0.965427975268252,394.447770225039,196.891806756307,1.0,1.0,768.0,768.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02581,2,143,55,2023-05-03 17:29:41.500507+00:00,can34,3.0173,3.0801,199.9422,68.5667,-66.1941694943955,0.0188122312018832,391.726063697327,188.366114326402,1.0,1.0,737.0,737.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02672,2,85,59,2023-05-03 17:29:41.500507+00:00,can34,3.0147,3.0527,158.3206,50.4466,6.11476382819602,0.730809862282998,390.388858398499,189.913012084895,1.0,1.0,737.0,737.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02731,2,107,81,2023-05-03 17:29:41.500507+00:00,can34,2.928,3.0394,173.9186,59.5487,18.8282510041411,-0.155651515144143,392.142435432084,193.922387338589,1.0,1.0,725.0,724.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02859,2,131,53,2023-05-03 17:29:41.500507+00:00,can34,3.0603,3.0807,189.587,68.5817,-135.514582918909,0.092664121496769,391.514030606865,188.994453866965,1.0,1.0,822.0,825.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02908,2,130,53,2023-05-03 17:29:41.500507+00:00,can34,2.9844,3.1101,194.8087,59.5247,-83.4994455089935,3.08651346526875,391.219744981279,190.916959245877,1.0,1.0,768.0,772.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03044,2,96,55,2023-05-03 17:29:41.500507+00:00,can34,2.9816,3.1083,163.4817,59.5568,-179.874813819051,2.68945013410885,390.945896494271,193.454012651731,1.0,1.0,826.0,830.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03108,2,97,87,2023-05-03 17:29:41.500507+00:00,can34,3.0108,3.094,158.2713,68.6217,-6.15586451835875,-2.62832566541657,388.921255981783,188.798795113122,1.0,1.0,729.0,728.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03525,2,108,55,2023-05-03 17:29:41.500507+00:00,can34,2.9843,3.003,168.7079,68.6034,-23.0528094207106,-0.843684553613176,392.301251732145,190.122648500735,1.0,1.0,737.0,737.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03625,2,142,75,2023-05-03 17:29:41.500507+00:00,can34,2.9701,3.1011,205.2142,59.4887,-32.163243722467,1.94250750297979,394.354169250786,191.863756683078,1.0,1.0,845.0,847.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03628,2,109,55,2023-05-03 17:29:41.500507+00:00,can34,3.055,3.0454,163.5106,77.6694,57.4691986085819,-1.0234079271213,395.128070659841,186.938283441304,1.0,1.0,761.0,763.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03690,2,120,53,2023-05-03 17:29:41.500507+00:00,can34,2.9383,3.0602,173.9062,77.6467,96.9942645517692,1.01594388622983,392.634508003565,188.219781089317,1.0,1.0,753.0,754.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03740,2,144,55,2023-05-03 17:29:41.500507+00:00,can34,2.9796,3.0211,194.7822,77.5846,-2.4693843639663,4.26171982881838,392.700793615823,193.200457268337,1.0,1.0,745.0,746.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03938,2,129,53,2023-05-03 17:29:41.500507+00:00,can34,2.9484,3.0855,200.0409,50.3918,-147.494706185711,2.784458164496,393.443340766876,192.777130901365,1.0,1.0,737.0,737.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04026,2,86,53,2023-05-03 17:29:41.500507+00:00,can34,2.9929,3.0577,153.0883,59.5736,119.013141661625,2.4133032717074,392.946086724682,191.049868767305,1.0,1.0,731.0,731.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02664,2,292,63,2023-05-03 17:29:41.500507+00:00,can38,2.7629,3.0422,241.7819,158.8065,-154.801101319054,0.725815389623758,392.047219524982,194.642275016122,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02677,2,274,70,2023-05-03 17:29:41.500507+00:00,can38,2.9894,3.0306,231.3989,158.8205,-137.569472379765,0.0002264834571283,391.753044751602,190.824402412022,1.0,1.0,781.0,781.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02678,2,311,63,2023-05-03 17:29:41.500507+00:00,can38,3.0166,3.0703,247.0598,167.8421,68.1310638343005,0.252040922154033,393.563037690522,188.0704816587,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M02796,2,291,67,2023-05-03 17:29:41.500507+00:00,can38,2.9633,3.0555,247.0346,149.7419,43.810043761257,1.8981753799799,389.937942940142,191.298974566312,1.0,1.0,781.0,781.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03452,2,254,99,2023-05-03 17:29:41.500507+00:00,can38,3.0925,3.0439,236.5284,131.7037,-98.448360312498,-1.85853861481448,391.876628510998,194.438543375303,1.0,1.0,766.0,766.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03678,2,220,63,2023-05-03 17:29:41.500507+00:00,can38,2.9376,3.0758,220.8975,122.6991,-71.0004786833451,2.22262569020152,394.975465287037,189.184525002748,1.0,1.0,793.0,794.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03686,2,271,102,2023-05-03 17:29:41.500507+00:00,can38,3.1075,3.0521,246.9726,131.7048,-153.930096441159,-4.01721723350981,391.973913876261,190.253822642526,1.0,1.0,782.0,783.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,True,,,,,,
M03704,2,256,63,2023-05-03 17:29:41.500507+00:00,can38,2.965,3.0467,226.1365,149.8138,100.316388309825,2.30113348767076,389.980989224554,188.299484822799,1.0,1.0,793.0,794.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03883,2,238,65,2023-05-03 17:29:41.500507+00:00,can38,2.9712,3.0623,220.9216,140.767,-155.39066493631,2.53446194508907,390.0,190.0,1.0,1.0,554.0,551.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03901,2,236,98,2023-05-03 17:29:41.500507+00:00,can38,3.008,3.0836,231.3089,122.69,-121.413134367165,1.61002049561029,391.247767767833,193.369671244577,1.0,1.0,768.0,767.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M03926,2,272,62,2023-05-03 17:29:41.500507+00:00,can38,2.9593,3.1132,241.8121,140.7304,162.614746294243,0.0292377683743529,392.939463813115,190.439588775086,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04220,2,270,61,2023-05-03 17:29:41.500507+00:00,can38,3.0063,3.0403,252.1443,122.6523,48.4559951417029,1.24066545939584,391.38542206777,192.636255561047,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04678,2,203,63,2023-05-03 17:29:41.500507+00:00,can38,3.0479,3.0191,220.8614,104.6409,-179.708668699484,1.38370522025351,392.04282767457,189.676494600731,1.0,1.0,786.0,787.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04687,2,253,60,2023-05-03 17:29:41.500507+00:00,can38,2.9943,3.0536,241.7327,122.6669,104.809326847131,1.99733488646427,392.890089542201,191.64804094081,1.0,1.0,786.0,787.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04688,2,218,63,2023-05-03 17:29:41.500507+00:00,can38,3.0712,3.0705,231.2746,104.615,86.0256486041439,-2.62012692104107,391.262385700924,189.227076957474,1.0,1.0,787.0,788.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04689,2,204,63,2023-05-03 17:29:41.500507+00:00,can38,2.8373,3.0625,215.6658,113.6667,41.3899017343109,-5.23508443597964,391.89513206205,194.01877342027,1.0,1.0,786.0,787.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04699,2,310,63,2023-05-03 17:29:41.500507+00:00,can38,3.0067,3.0856,252.2327,158.7973,-111.873532711184,2.26550151088406,391.942739537115,190.913893333483,1.0,1.0,784.0,782.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
M04721,2,219,61,2023-05-03 17:29:41.500507+00:00,can38,2.7433,3.0485,226.0669,113.6801,95.3101480353348,2.89575577883841,392.979938896874,189.169475440639,1.0,1.0,777.0,777.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,Fix formatting of BUS_ID,True,False,,,,,,
